"","id","gender","nat","lang","age","ip","c_mt","w_id","f_t","t_ini","t_end","trials_n","version","id_p","trial","cond","ex1","ex2","ex3","fep","t_in","t1","t2","t_out","t_in_rep","t1_rep","t2_rep","t_out_rep","rt"
"5625",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,4,"filler_no","iris","toxicodon","orchid","hyacinth2","chimp","hamster","giraffe","pig",0,0,0,0,6386
"5626",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","lycaon",1,1,0,0,7591
"5627",305,"F","United","English",1977,"172.10.15.141","N8TKZ7","AUX0ZAY9HWUK7",0.666667,"13:46:12","13:52:46",22,"amb_A1",305,6,"filler_fep","capincho","porcupine","rat","grasshopper2","beaver","hamster","squirrel","orchid",1,1,1,1,16036
"5628",305,"F","United","English",1977,"172.10.15.141","N8TKZ7","AUX0ZAY9HWUK7",0.666667,"13:46:12","13:52:46",22,"amb_A1",305,8,"dist","pinguouin","toad","perruche","tortue","geko","pelican","casuarius","jellyfish2",1,1,1,0,20913
"5631",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,3,"fep","alces","ours","oryx","phacoch","lama","cerf","bison","porcupine",1,1,1,0,10973
"5632",299,"F","United","English",1983,"69.64.139.66","N3HJKLF","A124NJNCAG5E6E",1.53333,"13:43:47","13:53:17",22,"amb_A1",299,11,"filler_yes","dindon","rouge","pinguouin","gazania","pelican","perruche","swan","tera",1,1,1,1,7252
"5634",288,"F","United","English",1972,"108.8.203.199","ALKSJEF","AO63KMU3PGNJA",0.55,"13:41:09","13:49:03",22,"amb_A1",288,22,"fep","cow","panda","capri","phacoch","lama","bison","cerf","rabbit",0,1,1,0,18841
"5637",300,"M","United","English",1974,"24.246.115.90","CYCBQJY","A1XIAEEPS1B2M4",0.35,"13:44:12","13:51:48",22,"amb_A1",300,8,"filler_no","perruche","tera","paon","spider3","macareux","cactus2","mycena","cactus",0,0,0,0,8022
"5639",291,"M","United","English",1977,"52.129.8.50","ZN6YLVN","A3AW92ZT3WY05A",0.483333,"13:42:04","13:48:39",22,"amb_A1",291,22,"filler_no","macareux","tera","perruche","duck","guepe","pin_sylvestre","mycena","cocci",0,0,0,0,6395
"5640",300,"M","United","English",1974,"24.246.115.90","CYCBQJY","A1XIAEEPS1B2M4",0.35,"13:44:12","13:51:48",22,"amb_A1",300,7,"filler_yes","mesange","paon","tera","edulis","ara","duck","hawk","cactus3",0,0,1,0,11893
"5642",306,"F","United","English",1985,"98.176.4.127","FEP5L","A2US16825HDCK7",0.55,"13:46:19","13:54:04",22,"amb_A1",306,4,"dist","oryx","cat","alces","pig","lama","cerf","bison","lemur",0,1,1,0,24720
"5645",294,"M","United","Romanian",1986,"73.48.254.237","KETA8PJ","A2EABC3X5VMZ95",0.283333,"13:43:09","13:49:11",22,"amb_A1",294,20,"fep","wolf","elephant","lycaon","rhino","pig","dog","black_bear","frog",0,1,1,0,22013
"5647",304,"M","United","English",1993,"71.199.114.166","SMFNZCR","A12ZKKA42C4MQJ",0.583333,"13:46:04","13:52:42",22,"amb_A1",304,7,"dist","hamster","baboon","mouse","capincho","rabbit","rat","squirrel","lycaon",0,1,0,0,12595
"5648",299,"F","United","English",1983,"69.64.139.66","N3HJKLF","A124NJNCAG5E6E",1.53333,"13:43:47","13:53:17",22,"amb_A1",299,12,"dist","oryx","black_bear","alces","pig","lama","cerf","bison","lemur",1,1,1,0,33664
"5649",291,"M","United","English",1977,"52.129.8.50","ZN6YLVN","A3AW92ZT3WY05A",0.483333,"13:42:04","13:48:39",22,"amb_A1",291,21,"filler_no","duck","tera","ara","geoglossum","rouge","dauber","baobab","scorpio",0,0,0,1,8254
"5650",305,"F","United","English",1977,"172.10.15.141","N8TKZ7","AUX0ZAY9HWUK7",0.666667,"13:46:12","13:52:46",22,"amb_A1",305,7,"dist","peach","victoria","apples","cactus2","bux","pears","horn","pin_sylvestre",1,1,0,0,18542
"5652",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,7,"filler_fep","paon","dindon","pinguouin","spider2","perruche","owl","duck","swan",1,1,1,1,10407
"5653",306,"F","United","English",1985,"98.176.4.127","FEP5L","A2US16825HDCK7",0.55,"13:46:19","13:54:04",22,"amb_A1",306,3,"dist","cow","chita","capri","hippopotame","pig","bison","alces","rabbit",1,1,1,0,14380
"5654",288,"F","United","English",1972,"108.8.203.199","ALKSJEF","AO63KMU3PGNJA",0.55,"13:41:09","13:49:03",22,"amb_A1",288,21,"fep","mycena2","morchella","mycena3","phellodon","calocera","mycena","boletus","jellyfish",0,1,1,0,12219
"5655",288,"F","United","English",1972,"108.8.203.199","ALKSJEF","AO63KMU3PGNJA",0.55,"13:41:09","13:49:03",22,"amb_A1",288,20,"filler_fep","swan","pinguouin","ara","starfish3","tera","perruche","macareux","chouette",1,1,1,1,8765
"5659",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,8,"fep","cruentomycena","geoglossum","mycena","fomitopsis","calocera","mycena2","boletus","cassiopea",1,1,1,0,9188
"5661",294,"M","United","Romanian",1986,"73.48.254.237","KETA8PJ","A2EABC3X5VMZ95",0.283333,"13:43:09","13:49:11",22,"amb_A1",294,22,"filler_fep","duck","dindon","mesange","anthopleura","tera","paon","rouge","jellyfish3",1,0,1,1,20701
"5662",294,"M","United","Romanian",1986,"73.48.254.237","KETA8PJ","A2EABC3X5VMZ95",0.283333,"13:43:09","13:49:11",22,"amb_A1",294,21,"filler_yes","capincho","beaver","mouse","peach","squirrel","hamster","rat","porcupine",1,1,1,1,6823
"5663",285,"F","United","English",1981,"99.163.111.154","LTFV9VR","A2D8LCIPXR0JOR",0.616667,"13:40:47","13:51:39",22,"amb_A1",285,16,"fep","capri","squirrel","bison","lycaon","dog","cow","alces","frog",0,1,1,0,15426
"5666",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,9,"dist","gorilla","cow","baboon","tarsier","rabbit","chimp","cacajao","toad",1,1,1,0,11193
"5667",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,5,"fep","mouse","okapi","hamster","capincho","lemur","rat","squirrel","frog",1,1,1,0,6241
"5669",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,10,"fep","cerf","wolf","oryx","phacoch","lama","alces","cow","capincho",0,1,1,0,16862
"5670",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,6,"fep","cactus2","nenuphar","cactus","pachys","colchique","cactus3","apples","cypre",1,1,1,0,4663
"5672",300,"M","United","English",1974,"24.246.115.90","CYCBQJY","A1XIAEEPS1B2M4",0.35,"13:44:12","13:51:48",22,"amb_A1",300,10,"dist","capri","mouse","bison","phacoch","rhino","cow","alces","frog",1,1,1,0,11246
"5674",304,"M","United","English",1993,"71.199.114.166","SMFNZCR","A12ZKKA42C4MQJ",0.583333,"13:46:04","13:52:42",22,"amb_A1",304,6,"dist","oryx","chita","cerf","hippopotame","pig2","alces","bison","porcupine",0,1,1,0,37084
"5675",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,7,"filler_yes","rouge","swan","pinguouin","starfish2","mesange","hawk","dindon","starfish",1,1,1,0,8187
"5679",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,9,"dist","ara","rhino","owl","tortue","geko","mesange","kiwi","cassiopea",1,1,1,0,5986
"5680",300,"M","United","English",1974,"24.246.115.90","CYCBQJY","A1XIAEEPS1B2M4",0.35,"13:44:12","13:51:48",22,"amb_A1",300,13,"filler_yes","swan","chouette","owl","aleuria","dindon","perruche","pinguouin","hawk",0,1,0,0,9416
"5681",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,15,"dist","horn","hyacinth2","oak","cactus3","bux","chestnut","peach","juniperus",1,1,1,1,13174
"5682",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,10,"filler_fep","pinguouin","mesange","perruche","baobab","chouette","ara","rouge","tera",1,1,1,0,5472
"5683",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,13,"filler_fep","capincho","porcupine","squirrel","amblypigy","mouse","hamster","beaver","starfish3",1,1,1,0,5946
"5685",299,"F","United","English",1983,"69.64.139.66","N3HJKLF","A124NJNCAG5E6E",1.53333,"13:43:47","13:53:17",22,"amb_A1",299,15,"dist","bee","amblypigy","guepe","cricket","libellule","dauber","fly","cassiopea",1,1,1,0,9361
"5686",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,14,"filler_no","ara","dindon","swan","amblypigy","pelican","fomitopsis","dauber","bouleau",0,0,0,0,6822
"5687",311,"M","United","English",1981,"24.1.191.4","RLHSAY","A25AMA8W5ASH00",0.916667,"13:47:28","13:54:56",22,"amb_A1",311,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","white_bear",1,1,0,1,16971
"5688",285,"F","United","English",1981,"99.163.111.154","LTFV9VR","A2D8LCIPXR0JOR",0.616667,"13:40:47","13:51:39",22,"amb_A1",285,19,"filler_yes","perruche","pelican","ara","cypre","macareux","duck","owl","grasshopper",1,1,1,1,8173
"5690",305,"F","United","English",1977,"172.10.15.141","N8TKZ7","AUX0ZAY9HWUK7",0.666667,"13:46:12","13:52:46",22,"amb_A1",305,11,"filler_yes","swan","duck","owl","diplora","pelican","tera","hawk","pinguouin",1,1,1,0,20140
"5692",285,"F","United","English",1981,"99.163.111.154","LTFV9VR","A2D8LCIPXR0JOR",0.616667,"13:40:47","13:51:39",22,"amb_A1",285,17,"fep","horn","nymph","chestnut","cactus2","pachys","bouleau","peach","cypre",0,1,0,1,33515
"5693",306,"F","United","English",1985,"98.176.4.127","FEP5L","A2US16825HDCK7",0.55,"13:46:19","13:54:04",22,"amb_A1",306,6,"dist","pears","cephalantera","apples","baobab","cactus3","peach","horn","nymph",0,1,0,0,11576
"5694",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,12,"fep","paon","toad","pinguouin","tortue","geko","swan","kiwi","jellyfish2",1,1,1,0,15468
"5695",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,12,"filler_fep","macareux","chouette","pelican","anthopleura","tera","owl","perruche","hyacinth",1,1,1,0,7183
"5697",304,"M","United","English",1993,"71.199.114.166","SMFNZCR","A12ZKKA42C4MQJ",0.583333,"13:46:04","13:52:42",22,"amb_A1",304,11,"fep","oak","piceap","horn","pachys","hyacinth2","bouleau","pears","jellyfish2",0,1,0,0,10967
"5698",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,13,"filler_no","porcupine","beaver","mouse","capincho","starfish","hydnellum","nymph","actinia",0,0,0,0,6999
"5699",311,"M","United","English",1981,"24.1.191.4","RLHSAY","A25AMA8W5ASH00",0.916667,"13:47:28","13:54:56",22,"amb_A1",311,3,"dist","cow","dog","capri","hippopotame","phacoch","bison","cerf","beaver",0,1,1,0,21416
"5700",304,"M","United","English",1993,"71.199.114.166","SMFNZCR","A12ZKKA42C4MQJ",0.583333,"13:46:04","13:52:42",22,"amb_A1",304,10,"fep","dromadaire","cacajao","lama","zebra","cat","camel","okapi","toad",0,1,1,0,15949
"5702",305,"F","United","English",1977,"172.10.15.141","N8TKZ7","AUX0ZAY9HWUK7",0.666667,"13:46:12","13:52:46",22,"amb_A1",305,9,"fep","cerf","wolf","oryx","phacoch","lama","alces","cow","capincho",1,1,1,0,31895
"5706",285,"F","United","English",1981,"99.163.111.154","LTFV9VR","A2D8LCIPXR0JOR",0.616667,"13:40:47","13:51:39",22,"amb_A1",285,18,"filler_no","hippopotame","oryx","okapi","bison","horn","hypocreopsis","spider2","chestnut",0,0,0,0,7705
"5708",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,11,"filler_no","rouge","duck","perruche","bee","tera","scorpio","cactus","nymph",0,0,0,0,5688
"5710",304,"M","United","English",1993,"71.199.114.166","SMFNZCR","A12ZKKA42C4MQJ",0.583333,"13:46:04","13:52:42",22,"amb_A1",304,8,"fep","mesange","toad","paon","tortue","geko","hawk","kiwi","jellyfish",1,1,1,0,23514
"5711",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,8,"filler_yes","mesange","swan","macareux","amanite1","tera","dindon","paon","aleuria",1,1,1,0,6639
"5714",299,"F","United","English",1983,"69.64.139.66","N3HJKLF","A124NJNCAG5E6E",1.53333,"13:43:47","13:53:17",22,"amb_A1",299,13,"fep","bison","lemur","capri","panda","black_bear","cow","oryx","elephant",0,1,1,0,23056
"5715",306,"F","United","English",1985,"98.176.4.127","FEP5L","A2US16825HDCK7",0.55,"13:46:19","13:54:04",22,"amb_A1",306,7,"filler_fep","dindon","duck","pinguouin","pin_sylvestre","pelican","rouge","macareux","hawk",1,1,1,1,15707
"5716",299,"F","United","English",1983,"69.64.139.66","N3HJKLF","A124NJNCAG5E6E",1.53333,"13:43:47","13:53:17",22,"amb_A1",299,14,"fep","horn","cephalantera","chestnut","cactus3","bux","bouleau","pears","juniperus",0,1,0,1,16503
"5717",300,"M","United","English",1974,"24.246.115.90","CYCBQJY","A1XIAEEPS1B2M4",0.35,"13:44:12","13:51:48",22,"amb_A1",300,12,"fep","gorilla","chita","baboon","rabbit","rat","chimp","cacajao","toad",0,1,1,0,14378
"5721",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,14,"filler_fep","macareux","perruche","owl","cassiopea","hawk","rouge","pelican","duck",1,1,1,1,8283
"5727",304,"M","United","English",1993,"71.199.114.166","SMFNZCR","A12ZKKA42C4MQJ",0.583333,"13:46:04","13:52:42",22,"amb_A1",304,9,"filler_yes","mesange","owl","macareux","grasshopper2","duck","ara","pinguouin","starfish",0,1,0,0,8562
"5728",305,"F","United","English",1977,"172.10.15.141","N8TKZ7","AUX0ZAY9HWUK7",0.666667,"13:46:12","13:52:46",22,"amb_A1",305,10,"filler_yes","perruche","owl","macareux","amanite3","ara","hawk","tera","dindon",1,1,1,1,10880
"5729",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,16,"fep","dog","porcupine","lycaon","chita","pig2","wolf","black_bear","elephant",1,1,1,0,12505
"5730",299,"F","United","English",1983,"69.64.139.66","N3HJKLF","A124NJNCAG5E6E",1.53333,"13:43:47","13:53:17",22,"amb_A1",299,16,"dist","cactus3","nymph","cactus2","bux","cephalantera","cactus","aster","taxus",0,1,0,0,12299
"5731",311,"M","United","English",1981,"24.1.191.4","RLHSAY","A25AMA8W5ASH00",0.916667,"13:47:28","13:54:56",22,"amb_A1",311,2,"filler_no","pinguouin","swan","rouge","owl","spider2","cricket","colchique","orchid2",0,0,0,0,14452
"5734",285,"F","United","English",1981,"99.163.111.154","LTFV9VR","A2D8LCIPXR0JOR",0.616667,"13:40:47","13:51:39",22,"amb_A1",285,20,"filler_fep","pinguouin","hawk","macareux","actinia","rouge","dindon","paon","amanite1",1,1,1,1,27529
"5735",285,"F","United","English",1981,"99.163.111.154","LTFV9VR","A2D8LCIPXR0JOR",0.616667,"13:40:47","13:51:39",22,"amb_A1",285,21,"fep","amanite1","hypocreopsis","amanite3","fomitopsis","calocera","amanite2","boletus","corynactis",1,1,1,0,68666
"5736",300,"M","United","English",1974,"24.246.115.90","CYCBQJY","A1XIAEEPS1B2M4",0.35,"13:44:12","13:51:48",22,"amb_A1",300,14,"fep","bouleau","hyacinth","horn","baobab","cactus2","chestnut","apples","victoria",0,1,0,0,16427
"5738",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,15,"dist","peach","lilium","apples","baobab","cactus3","pears","horn","nenuphar",1,1,0,0,9248
"5741",304,"M","United","English",1993,"71.199.114.166","SMFNZCR","A12ZKKA42C4MQJ",0.583333,"13:46:04","13:52:42",22,"amb_A1",304,14,"dist","lemur","geko","cacajao","pig","elephant","baboon","hamster","jellyfish3",0,1,0,0,10416
"5744",306,"F","United","English",1985,"98.176.4.127","FEP5L","A2US16825HDCK7",0.55,"13:46:19","13:54:04",22,"amb_A1",306,11,"filler_yes","giraffe","alces","capri","starfish2","bison","okapi","cow","cerf",1,1,1,1,10371
"5745",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,21,"filler_yes","pinguouin","tera","owl","bouleau","paon","ara","swan","lilium",1,1,0,1,12518
"5748",300,"M","United","English",1974,"24.246.115.90","CYCBQJY","A1XIAEEPS1B2M4",0.35,"13:44:12","13:51:48",22,"amb_A1",300,19,"dist","alces","dog","oryx","lama","dromadaire","cerf","cow","lemur",0,1,1,0,14743
"5749",300,"M","United","English",1974,"24.246.115.90","CYCBQJY","A1XIAEEPS1B2M4",0.35,"13:44:12","13:51:48",22,"amb_A1",300,16,"filler_no","ara","rouge","owl","moskito","mesange","acropora","copro","spider",0,0,0,0,6155
"5750",306,"F","United","English",1985,"98.176.4.127","FEP5L","A2US16825HDCK7",0.55,"13:46:19","13:54:04",22,"amb_A1",306,8,"fep","amanite2","hypocreopsis","amanite1","trametes","calocera","amanite3","boletus","corynactis",0,1,1,0,23145
"5751",300,"M","United","English",1974,"24.246.115.90","CYCBQJY","A1XIAEEPS1B2M4",0.35,"13:44:12","13:51:48",22,"amb_A1",300,15,"dist","amanite3","geoglossum","amanite1","hydnellum","calocera","amanite2","boletus","cassiopea",1,1,1,0,9196
"5752",306,"F","United","English",1985,"98.176.4.127","FEP5L","A2US16825HDCK7",0.55,"13:46:19","13:54:04",22,"amb_A1",306,9,"filler_fep","lion","dog","ours","cactus2","cat","black_bear","wolf","tiger",1,1,1,1,13285
"5753",311,"M","United","English",1981,"24.1.191.4","RLHSAY","A25AMA8W5ASH00",0.916667,"13:47:28","13:54:56",22,"amb_A1",311,5,"filler_fep","hyacinth","lilium","cephalantera","swan","hyacinth2","iris","orchid2","orchid",1,1,1,1,12842
"5754",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,16,"filler_no","giraffe","okapi","cerf","oryx","jellyfish","pachys","anthopleura","iris",0,0,0,0,5980
"5755",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,21,"dist","baobab","juniperus","peach","bux","lilium","chestnut","aster","jellyfish",1,1,1,0,8079
"5759",306,"F","United","English",1985,"98.176.4.127","FEP5L","A2US16825HDCK7",0.55,"13:46:19","13:54:04",22,"amb_A1",306,12,"fep","rat","gorilla","hamster","porcupine","rabbit","mouse","squirrel","okapi",1,1,1,0,29684
"5761",305,"F","United","English",1977,"172.10.15.141","N8TKZ7","AUX0ZAY9HWUK7",0.666667,"13:46:12","13:52:46",22,"amb_A1",305,15,"filler_no","perruche","owl","tera","phellodon","swan","aleuria","scorpio","amanite2",0,0,0,1,7172
"5762",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,19,"fep","wolf","rat","lycaon","cat","pig2","dog","ours","frog",1,1,1,0,9856
"5763",304,"M","United","English",1993,"71.199.114.166","SMFNZCR","A12ZKKA42C4MQJ",0.583333,"13:46:04","13:52:42",22,"amb_A1",304,15,"filler_no","swan","chouette","rouge","hawk","chestnut","amblypigy","edulis","amanite2",0,0,0,0,6994
"5765",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,17,"fep","cow","mouse","capri","rhino","lion","bison","oryx","toad",1,1,1,0,9929
"5766",299,"F","United","English",1983,"69.64.139.66","N3HJKLF","A124NJNCAG5E6E",1.53333,"13:43:47","13:53:17",22,"amb_A1",299,17,"filler_no","perruche","mesange","chouette","tera","cocci","juniperus","mycena2","horn",0,0,0,0,8534
"5767",299,"F","United","English",1983,"69.64.139.66","N3HJKLF","A124NJNCAG5E6E",1.53333,"13:43:47","13:53:17",22,"amb_A1",299,18,"filler_yes","hygrophoropsis","amanite2","mycena3","tortue","cruentomycena","mycena","boletus","hawk",1,1,1,1,23791
"5769",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,17,"fep","mouse","pig2","hamster","rabbit","lemur","rat","squirrel","elephant",0,1,0,0,13793
"5770",303,"M","United","English",1992,"64.6.121.201","9P7HX9Q","AABZ7RZANNX5Z",0.35,"13:45:42","13:51:21",22,"amb_A1",303,18,"filler_fep","paon","tera","dindon","apples","swan","duck","owl","rouge",1,1,1,1,10733
"5771",310,"M","United","English",1982,"70.89.194.89","85BZCE3","A29M6599UST2FU",0.383333,"13:47:23","13:51:13",22,"amb_A1",310,18,"fep","amanite3","hypocreopsis","amanite1","phellodon","calocera","amanite2","boletus","corynactis",1,1,1,0,11003
"5772",304,"M","United","English",1993,"71.199.114.166","SMFNZCR","A12ZKKA42C4MQJ",0.583333,"13:46:04","13:52:42",22,"amb_A1",304,13,"filler_no","dindon","chouette","ara","hyacinth","paon","pachys","fly","copro",0,0,0,1,8321
"5774",300,"M","United","English",1974,"24.246.115.90","CYCBQJY","A1XIAEEPS1B2M4",0.35,"13:44:12","13:51:48",22,"amb_A1",300,18,"fep","cactus3","edulis","cactus2","cephalantera","nenuphar","cactus","peach","jellyfish3",0,1,0,0,11507
"5775",305,"F","United","English",1977,"172.10.15.141","N8TKZ7","AUX0ZAY9HWUK7",0.666667,"13:46:12","13:52:46",22,"amb_A1",305,12,"dist","chestnut","lilium","horn","baobab","cactus","oak","apples","nymph",0,1,0,1,9010
